NodeId,BrowseName,DisplayName,FullPath,NodeClass,DataType,Value,ParentId,Depth,NamespaceIndex,IsNamespaceNode,Timestamp
ns=2;s=Studio.Tags.Application.Cabins[2],[2],[2],Root/Objects/Studio/Tags/Application/Cabins/[2],Object,,,ns=2;s=Studio.Tags.Application.Cabins,6,2,False,2025-11-04T15:23:13.804405
ns=2;s=Studio.Tags.Application.Cabins[2].Devices_Available,Devices_Available,Devices_Available,Root/Objects/Studio/Tags/Application/Cabins/[2]/Devices_Available,Variable,Int32,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.808401
ns=2;s=Studio.Tags.Application.Cabins[2].Devices_Count,Devices_Count,Devices_Count,Root/Objects/Studio/Tags/Application/Cabins/[2]/Devices_Count,Variable,Int32,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.813407
ns=2;s=Studio.Tags.Application.Cabins[2].Devices_Fault,Devices_Fault,Devices_Fault,Root/Objects/Studio/Tags/Application/Cabins/[2]/Devices_Fault,Variable,Int32,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.817402
ns=2;s=Studio.Tags.Application.Cabins[2].Devices_OutOfCom,Devices_OutOfCom,Devices_OutOfCom,Root/Objects/Studio/Tags/Application/Cabins/[2]/Devices_OutOfCom,Variable,Int32,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.821429
ns=2;s=Studio.Tags.Application.Cabins[2].Devices_Warning,Devices_Warning,Devices_Warning,Root/Objects/Studio/Tags/Application/Cabins/[2]/Devices_Warning,Variable,Int32,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.826401
ns=2;s=Studio.Tags.Application.Cabins[2].EAct,EAct,EAct,Root/Objects/Studio/Tags/Application/Cabins/[2]/EAct,Variable,Double,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.830401
ns=2;s=Studio.Tags.Application.Cabins[2].Name,Name,Name,Root/Objects/Studio/Tags/Application/Cabins/[2]/Name,Variable,String,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.833400
ns=2;s=Studio.Tags.Application.Cabins[2].P,P,P,Root/Objects/Studio/Tags/Application/Cabins/[2]/P,Variable,Double,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.836401
ns=2;s=Studio.Tags.Application.Cabins[2].PNom,PNom,PNom,Root/Objects/Studio/Tags/Application/Cabins/[2]/PNom,Variable,Double,,ns=2;s=Studio.Tags.Application.Cabins[2],7,2,False,2025-11-04T15:23:13.841404
